Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-04-01,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-04-01,Leg Extension Machine,Legs,105.0,kgs,10,,,,""
2026-04-01,Leg Extension Machine,Legs,105.0,kgs,7,,,,""
2026-04-01,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-01,Barbell Squat,Legs,80.0,kgs,4,,,,""
2026-04-01,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-04-01,Barbell Squat,Legs,120.0,kgs,4,,,,"Paused"
2026-04-01,Barbell Squat,Legs,120.0,kgs,3,,,,""
2026-04-01,Barbell Squat,Legs,110.0,kgs,3,,,,""
2026-04-01,Leg Press Komisch,Legs,200.0,kgs,6,,,,""
2026-04-01,Leg Press Komisch,Legs,240.0,kgs,4,,,,""
2026-04-01,Leg Press Komisch,Legs,260.0,kgs,2,,,,""
2026-04-01,Leg Press Komisch,Legs,280.0,kgs,2,,,,""
2026-04-01,Leg Press Komisch,Legs,300.0,kgs,8,,,,""
2026-04-01,Leg Press Komisch,Legs,300.0,kgs,6,,,,""
2026-04-01,Leg Press Calfs,Legs,165.0,kgs,8,,,,"Sufe 11"
2026-04-01,Leg Press Calfs,Legs,237.0,kgs,12,,,,""
2026-04-01,Leg Press Calfs,Legs,213.0,kgs,10,,,,""
2026-04-01,Leg Press Calfs,Legs,213.0,kgs,9,,,,""
2026-04-07,Incline Dumbbell Bench Press,Chest,26.0,kgs,8,,,,""
2026-04-07,Incline Dumbbell Bench Press,Chest,38.0,kgs,9,,,,""
2026-04-07,Incline Dumbbell Bench Press,Chest,38.0,kgs,6,,,,""
2026-04-07,Seated Dumbbell Press,Shoulders,26.0,kgs,10,,,,""
2026-04-07,Seated Dumbbell Press,Shoulders,26.0,kgs,9,,,,""
2026-04-07,Cable Overhead Triceps Extension,Triceps,50.0,kgs,10,,,,""
2026-04-07,Cable Overhead Triceps Extension,Triceps,50.0,kgs,9,,,,""
2026-04-07,Cable Lateral Unilat,Shoulders,35.0,kgs,11,,,,"Links schwächer orm mehr streckn"
2026-04-07,Cable Lateral Unilat,Shoulders,35.0,kgs,10,,,,"Longe pause"
2026-04-10,Deadlift,Back,20.0,kgs,12,,,,""
2026-04-10,Deadlift,Back,60.0,kgs,12,,,,""
2026-04-10,Deadlift,Back,100.0,kgs,6,,,,""
2026-04-10,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-10,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-10,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-10,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,,""
2026-04-10,TBar Grode Griffe,Back,70.0,kgs,7,,,,""
2026-04-10,TBar Grode Griffe,Back,67.5,kgs,8,,,,""
2026-04-10,High Row Unilat,Back,45.0,kgs,9,,,,"Rechts unfongen"
2026-04-10,High Row Unilat,Back,45.0,kgs,8,,,,""
2026-04-10,Golds Gym Biceps Machine Unilat,Biceps,15.0,kgs,6,,,,"Rechts schwächer"
2026-04-10,Golds Gym Biceps Machine Unilat,Biceps,22.5,kgs,9,,,,""
2026-04-10,Dumbell Preacher Hammer Curl,Biceps,12.0,kgs,9,,,,"Erste bizeps sem 14 kg sunscht 12"
2026-04-10,Dumbell Preacher Hammer Curl,Biceps,12.0,kgs,8,,,,""
2026-04-10,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2026-04-10,Flat Barbell Bench Press,Chest,95.0,kgs,2,,,,""
2026-04-10,Flat Barbell Bench Press,Chest,95.0,kgs,2,,,,""
2026-04-10,Flat Barbell Bench Press,Chest,95.0,kgs,2,,,,""
2026-04-10,Golds Gym Biceps Machine Unilat,Biceps,22.5,kgs,8,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,60.0,kgs,10,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,80.0,kgs,5,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,80.0,kgs,5,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,80.0,kgs,5,,,,""
2026-04-13,Barbell Squat,Legs,20.0,kgs,12,,,,""
2026-04-13,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-13,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-04-13,Barbell Squat,Legs,110.0,kgs,2,,,,""
2026-04-13,Barbell Squat,Legs,110.0,kgs,2,,,,""
2026-04-13,Leg Extension Machine,Legs,75.0,kgs,4,,,,""
2026-04-13,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-04-13,Leg Extension Machine,Legs,105.0,kgs,9,,,,""
2026-04-13,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2026-04-13,Standing Calf Raise 1,Chest,55.0,kgs,8,,,,""
2026-04-13,Standing Calf Raise 1,Chest,55.0,kgs,7,,,,""
2026-04-13,Lying Leg Curl Machine,Legs,50.0,kgs,6,,,,""
2026-04-13,Lying Leg Curl Machine,Legs,70.0,kgs,8,,,,""
2026-04-13,Lying Leg Curl Machine,Legs,70.0,kgs,6,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,80.0,kgs,5,,,,""
2026-04-13,Flat Bench Pause Reps,Chest,80.0,kgs,5,,,,""
2026-04-15,Deadlift,Back,60.0,kgs,12,,,,""
2026-04-15,Deadlift,Back,100.0,kgs,6,,,,""
2026-04-15,Deadlift,Back,130.0,kgs,2,,,,""
2026-04-15,Deadlift,Back,150.0,kgs,2,,,,""
2026-04-15,Deadlift,Back,150.0,kgs,2,,,,""
2026-04-15,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-15,Flat Bench Pause Reps,Chest,60.0,kgs,8,,,,""
2026-04-15,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-04-15,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-04-15,Seated Dumbbell Press,Shoulders,26.0,kgs,10,,,,""
2026-04-15,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2026-04-15,Unilateral Triceps Extension,Triceps,40.0,kgs,10,,,,""
2026-04-15,Unilateral Triceps Extension,Triceps,40.0,kgs,8,,,,""
2026-04-15,Cable Lateral Unilat,Shoulders,35.0,kgs,11,,,,"Links schwächer orm mehr streckn"
2026-04-15,Cable Lateral Unilat,Shoulders,35.0,kgs,10,,,,"Longe pause"
2026-04-16,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,60.0,kgs,10,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-16,Barbell Squat,Legs,20.0,kgs,12,,,,""
2026-04-16,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-16,Barbell Squat,Legs,90.0,kgs,5,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-16,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-16,Barbell Squat,Legs,90.0,kgs,5,,,,""
2026-04-16,Barbell Squat,Legs,90.0,kgs,5,,,,""
2026-04-16,Barbell Squat,Legs,90.0,kgs,5,,,,""
2026-04-16,Barbell Squat,Legs,90.0,kgs,5,,,,""
2026-04-21,Deadlift,Back,20.0,kgs,12,,,,""
2026-04-21,Deadlift,Back,60.0,kgs,12,,,,""
2026-04-21,Deadlift,Back,100.0,kgs,6,,,,""
2026-04-21,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-21,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-21,Deadlift,Back,135.0,kgs,5,,,,""
2026-04-21,Deadlift,Back,135.0,kgs,5,,,,"+5"
2026-04-21,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-21,Flat Bench Pause Reps,Chest,60.0,kgs,8,,,,""
2026-04-21,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-04-21,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-04-21,Flat Bench Pause Reps,Chest,97.5,kgs,3,,,,""
2026-04-21,High Row Unilat,Back,45.0,kgs,12,,,,"Rechts unfongen"
2026-04-21,High Row Unilat,Back,45.0,kgs,9,,,,""
2026-04-21,TBar Grode Griffe,Back,65.0,kgs,8,,,,"2te"
2026-04-21,Golds Gym Biceps Machine Unilat,Biceps,15.0,kgs,6,,,,"Rechts schwächer"
2026-04-21,Golds Gym Biceps Machine Unilat,Biceps,22.5,kgs,9,,,,""
2026-04-21,Golds Gym Biceps Machine Unilat,Biceps,22.5,kgs,8,,,,""
2026-04-21,Dumbell Preacher Hammer Curl,Biceps,12.0,kgs,9,,,,"Erste bizeps sem 14 kg sunscht 12"
2026-04-21,Dumbell Preacher Hammer Curl,Biceps,12.0,kgs,8,,,,""
2026-04-21,High Row Unilat,Back,45.0,kgs,8,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,60.0,kgs,10,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,""
2026-04-23,Flat Bench Pause Reps,Chest,82.5,kgs,5,,,,"Bleibn noamol gleichs gewicht"
2026-04-23,Barbell Squat,Legs,20.0,kgs,12,,,,""
2026-04-23,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-23,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-04-23,Barbell Squat,Legs,115.0,kgs,2,,,,""
2026-04-23,Barbell Squat,Legs,115.0,kgs,2,,,,"+2.5"
2026-04-23,Leg Curl Machine,Legs,70.0,kgs,6,,,,""
2026-04-23,Leg Curl Machine,Legs,85.0,kgs,4,,,,""
2026-04-23,Leg Curl Machine,Legs,95.0,kgs,9,,,,""
2026-04-23,Leg Curl Machine,Legs,95.0,kgs,8,,,,""
2026-04-23,Leg Extension Machine,Legs,75.0,kgs,6,,,,""
2026-04-23,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-04-23,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2026-04-23,Leg Extension Machine,Legs,105.0,kgs,6,,,,""
2026-04-23,Standing Calf Raise 1,Chest,53.0,kgs,9,,,,"Links unhebn"
2026-04-23,Standing Calf Raise 1,Chest,53.0,kgs,8,,,,""
2026-04-24,Deadlift,Back,60.0,kgs,12,,,,""
2026-04-24,Deadlift,Back,100.0,kgs,6,,,,""
2026-04-24,Deadlift,Back,140.0,kgs,2,,,,""
2026-04-24,Deadlift,Back,155.0,kgs,2,,,,""
2026-04-24,Deadlift,Back,155.0,kgs,2,,,,"Bleibn gewicht"
2026-04-24,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-24,Flat Bench Pause Reps,Chest,60.0,kgs,8,,,,""
2026-04-24,Flat Bench Pause Reps,Chest,80.0,kgs,3,,,,""
2026-04-24,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,""
2026-04-24,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,"Bleibn"
2026-04-24,Seated Dumbbell Press,Shoulders,20.0,kgs,5,,,,""
2026-04-24,Seated Dumbbell Press,Shoulders,26.0,kgs,11,,,,""
2026-04-24,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2026-04-24,Cable Overhead Triceps Extension,Triceps,50.0,kgs,10,,,,""
2026-04-24,Cable Overhead Triceps Extension,Triceps,50.0,kgs,9,,,,""
2026-04-24,Cable Lateral Unilat,Shoulders,35.0,kgs,9,,,,""
2026-04-24,Cable Lateral Unilat,Shoulders,35.0,kgs,8,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,40.0,kgs,10,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,60.0,kgs,6,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,""
2026-04-25,Barbell Squat,Legs,20.0,kgs,12,,,,""
2026-04-25,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-25,Barbell Squat,Legs,92.5,kgs,5,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,""
2026-04-25,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,"+2.5"
2026-04-25,Barbell Squat,Legs,92.5,kgs,5,,,,""
2026-04-25,Barbell Squat,Legs,92.5,kgs,5,,,,""
2026-04-25,Barbell Squat,Legs,92.5,kgs,5,,,,""
2026-04-25,Barbell Squat,Legs,92.5,kgs,5,,,,"+2.5"
2026-04-25,Machine Dip,Triceps,60.0,kgs,8,,,,""
2026-04-25,Machine Dip,Triceps,80.0,kgs,12,,,,""
2026-04-25,Machine Dip,Triceps,100.0,kgs,12,,,,""
2026-04-25,Machine Dip,Triceps,120.0,kgs,10,,,,""
2026-04-25,Machine Dip,Triceps,130.0,kgs,9,,,,""
2026-04-25,Machine Dip,Triceps,140.0,kgs,8,,,,""
2026-04-28,Deadlift,Back,60.0,kgs,12,,,,""
2026-04-28,Deadlift,Back,100.0,kgs,5,,,,""
2026-04-28,Deadlift,Back,120.0,kgs,2,,,,""
2026-04-28,Deadlift,Back,140.0,kgs,5,,,,""
2026-04-28,Deadlift,Back,140.0,kgs,5,,,,""
2026-04-28,Deadlift,Back,140.0,kgs,5,,,,""
2026-04-28,Deadlift,Back,140.0,kgs,5,,,,""
2026-04-28,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-28,Flat Bench Pause Reps,Chest,60.0,kgs,6,,,,""
2026-04-28,Flat Bench Pause Reps,Chest,80.0,kgs,3,,,,""
2026-04-28,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,""
2026-04-28,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,"+2.5"
2026-04-28,High Row Unilat,Back,45.0,kgs,2,,,,""
2026-04-28,High Row Unilat,Back,50.0,kgs,9,,,,"Rechts unfongen erste"
2026-04-28,High Row Unilat,Back,50.0,kgs,5,,,,""
2026-04-28,TBar Grode Griffe,Back,55.0,kgs,3,,,,"2te"
2026-04-28,TBar Grode Griffe,Back,65.0,kgs,7,,,,""
2026-04-28,TBar Grode Griffe,Back,65.0,kgs,6,,,,""
2026-04-28,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,3,,,,"Rechts schwächer"
2026-04-28,Golds Gym Biceps Machine Unilat,Biceps,23.75,kgs,8,,,,""
2026-04-28,Golds Gym Biceps Machine Unilat,Biceps,23.75,kgs,7,,,,""
2026-04-28,Deadlift,Back,140.0,kgs,5,,,,"Leste grip schlecht bleibn"
2026-04-29,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,60.0,kgs,10,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-04-29,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,"+2.5"
2026-04-29,Barbell Squat,Legs,20.0,kgs,12,,,,"Safetys 4 oben 30"
2026-04-29,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-04-29,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-04-29,Barbell Squat,Legs,117.5,kgs,2,,,,""
2026-04-29,Standing Calf Raise 1,Chest,53.0,kgs,9,,,,"Links unhebn"
2026-04-29,Standing Calf Raise 1,Chest,53.0,kgs,9,,,,""
2026-04-29,Lying Leg Curl Machine,Legs,70.0,kgs,8,,,,""
2026-04-29,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-04-29,Leg Extension Machine,Legs,105.0,kgs,9,,,,""
2026-04-29,Leg Extension Machine,Legs,105.0,kgs,6,,,,""
2026-04-29,Barbell Squat,Legs,117.5,kgs,2,,,,"+2.5"
2026-05-01,Deadlift,Back,60.0,kgs,12,,,,""
2026-05-01,Deadlift,Back,100.0,kgs,6,,,,""
2026-05-01,Deadlift,Back,140.0,kgs,2,,,,""
2026-05-01,Deadlift,Back,155.0,kgs,2,,,,""
2026-05-01,Deadlift,Back,155.0,kgs,2,,,,"+5 maybe 1 rep"
2026-05-01,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-05-01,Flat Bench Pause Reps,Chest,60.0,kgs,7,,,,""
2026-05-01,Flat Bench Pause Reps,Chest,80.0,kgs,3,,,,""
2026-05-01,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,""
2026-05-01,Flat Bench Pause Reps,Chest,100.0,kgs,2,,,,"+2.5 vlt"
2026-05-01,Incline Dumbbell Bench Press,Chest,36.0,kgs,10,,,,""
2026-05-01,Incline Dumbbell Bench Press,Chest,36.0,kgs,6,,,,""
2026-05-01,Seated Dumbbell Press,Shoulders,26.0,kgs,6,,,,"Noch bench und incline"
2026-05-01,Seated Dumbbell Press,Shoulders,26.0,kgs,5,,,,""
2026-05-01,Unilateral Triceps Extension,Triceps,40.0,kgs,10,,,,""
2026-05-01,Unilateral Triceps Extension,Triceps,40.0,kgs,9,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,60.0,kgs,6,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-05-02,Barbell Squat,Legs,20.0,kgs,12,,,,"Safetys 4 oben 30"
2026-05-02,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-05-02,Barbell Squat,Legs,80.0,kgs,3,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,""
2026-05-02,Flat Bench Pause Reps,Chest,87.5,kgs,5,,,,"Brust sore"
2026-05-02,Barbell Squat,Legs,95.0,kgs,5,,,,""
2026-05-02,Barbell Squat,Legs,95.0,kgs,5,,,,""
2026-05-02,Barbell Squat,Legs,95.0,kgs,5,,,,""
2026-05-02,Barbell Squat,Legs,95.0,kgs,5,,,,""
2026-05-02,Cable Crunch,Abs,40.0,kgs,12,,,,""
2026-05-02,Barbell Squat,Legs,95.0,kgs,5,,,,"+5"
2026-05-02,Cable Crunch,Abs,60.0,kgs,8,,,,""
2026-05-02,Cable Crunch,Abs,75.0,kgs,11,,,,""
2026-05-02,Cable Crunch,Abs,75.0,kgs,6,,,,""
2026-05-02,Cable Crunch,Abs,70.0,kgs,10,,,,""
2026-05-05,Deadlift,Back,60.0,kgs,12,,,,""
2026-05-05,Deadlift,Back,100.0,kgs,5,,,,""
2026-05-05,Deadlift,Back,120.0,kgs,2,,,,""
2026-05-05,Deadlift,Back,140.0,kgs,5,,,,""
2026-05-05,Deadlift,Back,140.0,kgs,5,,,,""
2026-05-05,Deadlift,Back,140.0,kgs,5,,,,""
2026-05-05,Deadlift,Back,140.0,kgs,5,,,,""
2026-05-05,Deadlift,Back,140.0,kgs,5,,,,"Bleibn"
2026-05-05,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,"Oben 10 unten 4"
2026-05-05,Flat Bench Pause Reps,Chest,60.0,kgs,6,,,,""
2026-05-05,Flat Bench Pause Reps,Chest,85.0,kgs,3,,,,""
2026-05-05,Flat Bench Pause Reps,Chest,102.5,kgs,2,,,,""
2026-05-05,Flat Bench Pause Reps,Chest,102.5,kgs,2,,,,"Bleibn odo 105 1rep"
2026-05-05,TBar Grode Griffe,Back,40.0,kgs,6,,,,""
2026-05-05,TBar Grode Griffe,Back,60.0,kgs,3,,,,""
2026-05-05,TBar Grode Griffe,Back,70.0,kgs,7,,,,"+ a holbe"
2026-05-05,High Row Unilat,Back,45.0,kgs,9,,,,"Rechts unfongen"
2026-05-05,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,3,,,,"Rechts schwächer"
2026-05-05,Golds Gym Biceps Machine Unilat,Biceps,23.75,kgs,8,,,,""
2026-05-05,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,4,,,,""
2026-05-05,TBar Grode Griffe,Back,70.0,kgs,6,,,,""
2026-05-05,High Row Unilat,Back,45.0,kgs,9,,,,""
2026-05-05,Preacher Hammer Curl,Biceps,16.0,kgs,4,,,,""
2026-05-05,Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2026-05-06,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,"Oben 10 unten 4"
2026-05-06,Flat Bench Pause Reps,Chest,60.0,kgs,8,,,,""
2026-05-06,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2026-05-06,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2026-05-06,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2026-05-06,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,"Max"
2026-05-06,Barbell Squat,Legs,20.0,kgs,12,,,,"Safetys 4 oben 30"
2026-05-06,Barbell Squat,Legs,60.0,kgs,7,,,,""
2026-05-06,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-05-06,Barbell Squat,Legs,120.0,kgs,2,,,,""
2026-05-06,Barbell Squat,Legs,120.0,kgs,1,,,,"Ebs komisch getun ba 2. Bleibn gewicht"
2026-05-06,Leg Curl Machine,Legs,70.0,kgs,8,,,,"Mathe 4 mol rollen stufe 9 hinten 5"
2026-05-06,Leg Curl Machine,Legs,85.0,kgs,4,,,,""
2026-05-06,Leg Curl Machine,Legs,95.0,kgs,9,,,,""
2026-05-06,Leg Extension Machine,Legs,75.0,kgs,6,,,,""
2026-05-06,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-05-06,Leg Extension Machine,Legs,105.0,kgs,6,,,,"Irgendwos folsch"
2026-05-07,Deadlift,Back,60.0,kgs,12,,,,""
2026-05-07,Deadlift,Back,100.0,kgs,6,,,,""
2026-05-07,Deadlift,Back,140.0,kgs,2,,,,""
2026-05-07,Deadlift,Back,160.0,kgs,1,,,,""
2026-05-07,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-05-07,Flat Bench Pause Reps,Chest,60.0,kgs,7,,,,""
2026-05-07,Flat Bench Pause Reps,Chest,85.0,kgs,3,,,,""
2026-05-07,Flat Bench Pause Reps,Chest,105.0,kgs,1,,,,""
2026-05-07,Seated Dumbbell Press,Shoulders,26.0,kgs,9,,,,""
2026-05-07,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2026-05-07,Deadlift,Back,160.0,kgs,1,,,,"+5 odo 2 reps"
2026-05-07,Flat Bench Pause Reps,Chest,105.0,kgs,1,,,,"Schun schwar bleibn wenn guat 2. Rep"
2026-05-07,Cable Overhead Triceps Extension,Triceps,50.0,kgs,10,,,,""
2026-05-07,Cable Overhead Triceps Extension,Triceps,50.0,kgs,9,,,,""
2026-05-07,Cable Overhead Triceps Extension,Triceps,50.0,kgs,8,,,,""
2026-05-07,Cable Lateral Unilat,Shoulders,35.0,kgs,10,,,,""
2026-05-07,Cable Lateral Unilat,Shoulders,35.0,kgs,8,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,60.0,kgs,6,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2026-05-08,Barbell Squat,Legs,20.0,kgs,12,,,,"Safetys 4 oben 30"
2026-05-08,Barbell Squat,Legs,60.0,kgs,8,,,,""
2026-05-08,Barbell Squat,Legs,80.0,kgs,3,,,,""
2026-05-08,Barbell Squat,Legs,100.0,kgs,5,,,,""
2026-05-08,Cable Crunch,Abs,60.0,kgs,6,,,,""
2026-05-08,Cable Crunch,Abs,75.0,kgs,9,,,,""
2026-05-08,Cable Crunch,Abs,75.0,kgs,7,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,87.5,kgs,4,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,""
2026-05-08,Flat Bench Pause Reps,Chest,85.0,kgs,5,,,,"Negste mol 85"
2026-05-08,Barbell Squat,Legs,100.0,kgs,5,,,,""
2026-05-08,Barbell Squat,Legs,100.0,kgs,5,,,,""
2026-05-08,Barbell Squat,Legs,100.0,kgs,5,,,,""
2026-05-08,Barbell Squat,Legs,100.0,kgs,5,,,,"+2.5"
2026-05-08,Cable Crunch,Abs,75.0,kgs,7,,,,""
2026-05-12,Barbell Squat,Legs,20.0,kgs,8,,,,"Safetys 4 oben 30"
2026-05-12,Barbell Squat,Legs,60.0,kgs,6,,,,""
2026-05-12,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,20.0,kgs,8,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,80.0,kgs,3,,,,""
2026-05-12,Cable Crunch,Abs,60.0,kgs,6,,,,""
2026-05-12,Cable Crunch,Abs,75.0,kgs,11,,,,""
2026-05-12,Cable Crunch,Abs,75.0,kgs,9,,,,""
2026-05-12,Barbell Squat,Legs,130.0,kgs,1,,,,""
2026-05-12,Barbell Squat,Legs,140.0,kgs,1,,,,""
2026-05-12,Barbell Squat,Legs,145.0,kgs,1,,,,""
2026-05-12,Barbell Squat,Legs,150.0,kgs,0,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,100.0,kgs,1,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,115.0,kgs,1,,,,""
2026-05-12,Flat Barbell Bench Press,Chest,120.0,kgs,0,,,,""
2026-05-12,Cable Crunch,Abs,75.0,kgs,7,,,,""
2026-05-12,TBar Grode Griffe,Back,55.0,kgs,6,,,,""
2026-05-12,TBar Grode Griffe,Back,70.0,kgs,8,,,,""
2026-05-12,TBar Grode Griffe,Back,65.0,kgs,5,,,,"Dropset"
2026-05-12,High Row Unilat,Back,45.0,kgs,8,,,,""
2026-05-27,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,"Oben 10 unten 4"
2026-05-27,Flat Bench Pause Reps,Chest,50.0,kgs,8,,,,""
2026-05-27,Flat Bench Pause Reps,Chest,80.0,kgs,3,,,,""
2026-05-27,Barbell Squat,Legs,20.0,kgs,12,,,,"Safetys 4 oben 30"
2026-05-27,Barbell Squat,Legs,60.0,kgs,7,,,,""
2026-05-27,Barbell Squat,Legs,100.0,kgs,2,,,,""
2026-05-27,Barbell Squat,Legs,122.5,kgs,2,,,,""
2026-05-27,Leg Curl Machine,Legs,70.0,kgs,6,,,,"Mathe 4 mol rollen stufe 9 hinten 5"
2026-05-27,Leg Curl Machine,Legs,85.0,kgs,4,,,,""
2026-05-27,Leg Curl Machine,Legs,95.0,kgs,10,,,,""
2026-05-27,Leg Extension Machine,Legs,75.0,kgs,6,,,,""
2026-05-27,Leg Extension Machine,Legs,90.0,kgs,3,,,,""
2026-05-27,Leg Extension Machine,Legs,105.0,kgs,8,,,,"Irgendwos folsch"
2026-05-27,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-05-27,Barbell Squat,Legs,122.5,kgs,2,,,,""
2026-05-27,Flat Bench Pause Reps,Chest,97.5,kgs,2,,,,""
2026-05-27,Leg Extension Machine,Legs,105.0,kgs,6,,,,""
